name,owner,url,stars,forks,watchers,created_at,updated_at,description,repo_age_days,merged_pull_requests,total_releases,days_since_last_update,primary_language,closed_issues_ratio,total_issues,closed_issues
go-zero,zeromicro,https://github.com/zeromicro/go-zero,31655,4185,310,2020-08-07T15:37:57Z,2025-08-21T21:58:02Z,A cloud-native Go microservices framework with cli tool for productivity.,1840,2321,140,0,Go,0.880901287553648,1864,1642
pytorch-tutorial,yunjey,https://github.com/yunjey/pytorch-tutorial,31637,8243,626,2017-03-10T07:41:47Z,2025-08-21T21:24:16Z,PyTorch Tutorial for Deep Learning Researchers,3086,28,0,0,Python,0.6333333333333333,180,114
Hello-Python,mouredev,https://github.com/mouredev/Hello-Python,31595,2020,472,2022-08-03T17:14:53Z,2025-08-21T22:05:22Z,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. 100 clases, 44 horas en vídeo, código, proyectos y grupo de chat. Fundamentos, frontend, backend, testing, IA...",1114,0,0,0,Python,0.9385665529010239,293,275
mmdetection,open-mmlab,https://github.com/open-mmlab/mmdetection,31593,9720,370,2018-08-22T07:06:06Z,2025-08-21T21:54:21Z,OpenMMLab Detection Toolbox and Benchmark,2556,2359,53,0,Python,0.7938095798517124,8497,6745
Retrieval-based-Voice-Conversion-WebUI,RVC-Project,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,31587,4414,206,2023-03-27T09:59:10Z,2025-08-21T18:48:05Z,Easily train a good VC model with voice data <= 10 mins!,878,475,7,0,Python,0.6769150599270454,1919,1299
floating-ui,floating-ui,https://github.com/floating-ui/floating-ui,31560,1645,254,2016-03-29T17:00:47Z,2025-08-21T22:55:15Z,A JavaScript library to position floating elements and create interactions for them.,3432,1190,497,0,TypeScript,0.9814560439560439,1456,1429
YesPlayMusic,qier222,https://github.com/qier222/YesPlayMusic,31533,4635,222,2020-10-09T10:04:21Z,2025-08-21T18:52:52Z,高颜值的第三方网易云播放器，支持 Windows / macOS / Linux :electron: ,1777,288,31,0,Vue,0.6620344635908838,1799,1191
remix,remix-run,https://github.com/remix-run/remix,31531,2676,231,2020-10-26T19:57:28Z,2025-08-21T14:44:01Z,"Build Better Websites. Create modern, resilient user experiences with web fundamentals.",1760,3441,175,0,TypeScript,0.9984650805832693,2606,2602
Folo,RSSNext,https://github.com/RSSNext/Folo,31510,1435,115,2024-04-08T03:23:35Z,2025-08-21T22:29:19Z,🧡 Follow everything in one place,500,1254,70,0,TypeScript,0.9121320249776985,2242,2045
html2canvas,niklasvh,https://github.com/niklasvh/html2canvas,31479,4880,504,2011-07-16T01:05:58Z,2025-08-21T17:21:18Z,Screenshots with JavaScript,5150,186,45,0,TypeScript,0.6335877862595419,2620,1660
awesome-cto,kuchin,https://github.com/kuchin/awesome-cto,31473,1932,763,2016-12-16T19:22:18Z,2025-08-21T17:53:07Z,"A curated and opinionated list of resources for Chief Technology Officers, with the emphasis on startups",3170,18,0,0,Unknown,1.0,11,11
vimrc,amix,https://github.com/amix/vimrc,31443,7315,778,2012-05-29T16:19:29Z,2025-08-21T16:20:54Z,The ultimate Vim configuration (vimrc),4832,107,0,0,Vim Script,0.9770114942528736,522,510
echo,labstack,https://github.com/labstack/echo,31428,2281,528,2015-03-01T17:43:01Z,2025-08-21T19:56:58Z,"High performance, minimalist Go web framework",3826,592,109,0,Go,0.9501706484641638,1465,1392
rxjs,ReactiveX,https://github.com/ReactiveX/rxjs,31421,3005,450,2015-03-15T06:17:10Z,2025-08-21T17:09:13Z,A reactive programming library for JavaScript,3812,2588,2,0,TypeScript,0.930379746835443,3160,2940
lottie-web,airbnb,https://github.com/airbnb/lottie-web,31364,2923,450,2015-02-20T21:02:59Z,2025-08-21T20:26:16Z,"Render After Effects animations natively on Web, Android and iOS, and React Native. http://airbnb.io/lottie/",3835,136,0,0,JavaScript,0.7342778161713891,2894,2125
MS-DOS,microsoft,https://github.com/microsoft/MS-DOS,31349,4472,757,2018-06-25T18:26:02Z,2025-08-21T09:01:56Z,"The original sources of MS-DOS 1.25, 2.0, and 4.0 for reference purposes",2614,37,0,0,Assembly,0,0,0
CasaOS,IceWhaleTech,https://github.com/IceWhaleTech/CasaOS,31343,1715,194,2021-09-26T02:33:09Z,2025-08-21T21:56:25Z,"CasaOS - A simple, easy-to-use, elegant open-source Personal Cloud system.",1425,274,97,0,Go,0.565189466923571,1557,880
servo,servo,https://github.com/servo/servo,31321,3230,504,2012-02-08T19:07:25Z,2025-08-21T21:35:53Z,"Servo aims to empower developers with a lightweight, high-performance alternative for embedding web technologies in applications.",4943,20502,0,0,HTML,0.7850053552302749,14005,10994
netron,lutzroeder,https://github.com/lutzroeder/netron,31228,2972,313,2010-12-26T12:53:43Z,2025-08-21T21:54:19Z,"Visualizer for neural network, deep learning and machine learning models",5352,1,2,0,JavaScript,0.9828150572831423,1222,1201
cockroach,cockroachdb,https://github.com/cockroachdb/cockroach,31200,3955,677,2014-02-06T00:18:47Z,2025-08-21T22:54:25Z,"CockroachDB — the cloud native, distributed SQL database designed for high availability, effortless scale, and control over data placement.",4214,67675,0,0,Go,0.9152497588944817,75693,69278
xyflow,xyflow,https://github.com/xyflow/xyflow,31197,2025,127,2019-07-15T14:47:30Z,2025-08-21T21:14:04Z,React Flow | Svelte Flow - Powerful open source libraries for building node-based UIs with React (https://reactflow.dev) or Svelte (https://svelteflow.dev). Ready out-of-the-box and infinitely customizable.,2229,1402,350,0,TypeScript,0.9638607315998237,2269,2187
backstage,backstage,https://github.com/backstage/backstage,31167,6735,240,2020-01-24T22:39:49Z,2025-08-21T18:48:00Z,Backstage is an open framework for building developer portals,2036,18961,443,0,TypeScript,0.9481439501275148,7058,6692
cursor,cursor,https://github.com/cursor/cursor,31118,2028,231,2023-03-12T00:19:42Z,2025-08-21T22:24:46Z,The AI Code Editor,893,46,0,0,Unknown,0.3743827160493827,3240,1213
paper-reading,mli,https://github.com/mli/paper-reading,31107,2700,794,2021-10-22T06:34:51Z,2025-08-21T18:32:36Z,深度学习经典、新论文逐段精读,1399,15,0,0,Unknown,0,0,0
OpenCut,OpenCut-app,https://github.com/OpenCut-app/OpenCut,31060,3009,132,2025-06-22T08:02:17Z,2025-08-21T22:29:58Z,The open-source CapCut alternative,60,179,0,0,TypeScript,0.38461538461538464,182,70
mediapipe,google-ai-edge,https://github.com/google-ai-edge/mediapipe,31059,5496,522,2019-06-13T19:16:41Z,2025-08-21T19:36:27Z,"Cross-platform, customizable ML solutions for live and streaming media.",2261,201,63,0,C++,0.9190423976608187,5472,5029
slate,ianstormtaylor,https://github.com/ianstormtaylor/slate,31049,3312,300,2016-06-18T01:52:42Z,2025-08-21T22:56:50Z,A completely customizable framework for building rich text editors. (Currently in beta.),3351,1938,203,0,TypeScript,0.7909887359198998,3196,2528
Blog,mqyqingfeng,https://github.com/mqyqingfeng/Blog,31045,4687,1225,2017-03-13T10:04:33Z,2025-08-20T10:02:08Z,冴羽写博客的地方，预计写四个系列：JavaScript深入系列、JavaScript专题系列、ES6系列、React系列。,3083,3,0,1,Unknown,0.2770083102493075,361,100
dokku,dokku,https://github.com/dokku/dokku,31035,1991,348,2013-06-08T10:26:57Z,2025-08-21T18:34:33Z,A docker-powered PaaS that helps you build and manage the lifecycle of applications,4457,4157,300,0,Shell,0.9839170836311651,2798,2753
sharp,lovell,https://github.com/lovell/sharp,31011,1351,231,2013-08-19T20:24:24Z,2025-08-21T19:07:39Z,"High performance Node.js image processing, the fastest module to resize JPEG, PNG, WebP, AVIF and TIFF images. Uses the libvips library.",4385,302,99,0,JavaScript,0.9708615925646822,3981,3865
linux-insides,0xAX,https://github.com/0xAX/linux-insides,30981,3424,1344,2015-01-03T18:44:57Z,2025-08-21T18:16:06Z,A little bit about a linux kernel,3883,579,0,0,Python,0.8095238095238095,189,153
dotfiles,mathiasbynens,https://github.com/mathiasbynens/dotfiles,30952,8715,674,2011-09-05T18:07:54Z,2025-08-21T21:52:35Z,":wrench: .files, including ~/.macos — sensible hacker defaults for macOS",5099,44,0,0,Shell,0.6479591836734694,392,254
lede,coolsnowwolf,https://github.com/coolsnowwolf/lede,30920,19575,730,2017-09-06T07:39:03Z,2025-08-21T17:34:56Z,Lean's LEDE source,2906,2020,6,0,C,0.9164844774814167,9148,8384
MonitorControl,MonitorControl,https://github.com/MonitorControl/MonitorControl,30914,887,161,2017-09-16T21:13:40Z,2025-08-21T22:14:03Z,🖥 Control your display's brightness & volume on your Mac as if it was a native Apple Display. Use Apple Keyboard keys or custom shortcuts. Shows the native macOS OSDs.,2896,216,26,0,Swift,0.9847405900305188,983,968
OCRmyPDF,ocrmypdf,https://github.com/ocrmypdf/OCRmyPDF,30893,2139,190,2013-12-20T08:26:28Z,2025-08-21T22:48:30Z,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched",4262,153,41,0,Python,0.8959810874704491,1269,1137
jQuery-File-Upload,blueimp,https://github.com/blueimp/jQuery-File-Upload,30891,7873,1580,2010-12-01T15:35:32Z,2025-08-21T01:31:12Z,"File Upload widget with multiple file selection, drag&drop support, progress bar, validation and preview images, audio and video for jQuery. Supports cross-domain, chunked and resumable file uploads. Works with any server-side platform (Google App Engine, PHP, Python, Ruby on Rails, Java, etc.) that supports standard HTML form file uploads.",5377,119,0,0,PHP,0.9851829452676142,3307,3258
filebrowser,filebrowser,https://github.com/filebrowser/filebrowser,30886,3458,332,2015-09-11T21:21:58Z,2025-08-21T22:43:00Z,📂 Web File Browser,3632,607,97,0,Go,0.9919941775836972,2748,2726
croc,schollz,https://github.com/schollz/croc,30882,1229,252,2017-10-17T15:20:18Z,2025-08-21T22:26:54Z,Easily and securely send things from one computer to another :crocodile: :package:,2865,236,175,0,Go,0.9814814814814815,540,530
1Panel,1Panel-dev,https://github.com/1Panel-dev/1Panel,30846,2701,187,2022-07-19T15:44:52Z,2025-08-21T17:50:17Z,"🔥 1Panel provides an intuitive web interface and MCP Server to manage websites, files, containers, databases, and LLMs on a Linux server.",1129,3812,96,0,Go,0.8842300556586271,5390,4766
claude-code,anthropics,https://github.com/anthropics/claude-code,30844,1821,184,2025-02-22T17:41:21Z,2025-08-21T22:17:10Z,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",180,59,0,0,TypeScript,0.553521817290407,6119,3387
minikube,kubernetes,https://github.com/kubernetes/minikube,30840,5044,481,2016-04-15T22:38:35Z,2025-08-21T22:39:08Z,Run Kubernetes locally,3415,8789,151,0,Go,0.9497825227362594,10116,9608
ink,vadimdemedes,https://github.com/vadimdemedes/ink,30829,718,113,2017-06-12T06:12:28Z,2025-08-21T22:15:04Z,🌈 React for interactive command-line apps,2992,235,63,0,TypeScript,0.8053333333333333,375,302
k9s,derailed,https://github.com/derailed/k9s,30794,1938,152,2019-01-25T18:46:02Z,2025-08-21T22:39:41Z,🐶 Kubernetes CLI To Manage Your Clusters In Style!,2400,838,248,0,Go,0.8082319925163705,2138,1728
paperless-ngx,paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,30789,1879,129,2022-02-12T21:56:52Z,2025-08-21T23:05:42Z,"A community-supported supercharged document management system: scan, index and archive all your documents",1286,2564,122,0,Python,1.0,2104,2104
khoj,khoj-ai,https://github.com/khoj-ai/khoj,30769,1778,152,2021-08-16T01:48:44Z,2025-08-21T22:02:43Z,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free.",1466,475,158,0,Python,0.8623188405797102,552,476
Xray-core,XTLS,https://github.com/XTLS/Xray-core,30759,4520,360,2020-11-09T11:23:10Z,2025-08-21T20:52:32Z,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",1746,1015,90,0,Go,0.9956930305403289,2554,2543
p3c,alibaba,https://github.com/alibaba/p3c,30724,8070,1300,2017-06-23T06:15:51Z,2025-08-21T08:00:11Z,Alibaba Java Coding Guidelines pmd implements and IDE plugin,2981,62,0,0,Kotlin,0.8123543123543123,858,697
kafka,apache,https://github.com/apache/kafka,30714,14573,1053,2011-08-15T18:06:16Z,2025-08-21T20:22:53Z,Mirror of Apache Kafka,5120,11805,0,0,Java,0,0,0
editor.js,codex-team,https://github.com/codex-team/editor.js,30711,2193,251,2015-11-28T20:56:35Z,2025-08-21T18:05:39Z,A block-style editor with clean JSON output,3554,863,102,0,TypeScript,0.6059210526315789,1520,921
fish-shell,fish-shell,https://github.com/fish-shell/fish-shell,30701,2108,287,2012-05-10T03:00:55Z,2025-08-21T20:18:47Z,The user-friendly command line shell.,4851,2146,48,0,Rust,0.9376304801670147,7664,7186
interactive-coding-challenges,donnemartin,https://github.com/donnemartin/interactive-coding-challenges,30682,4568,964,2015-04-28T21:36:39Z,2025-08-21T19:01:44Z,120+ interactive Python coding interview challenges (algorithms and data structures).  Includes Anki flashcards.,3768,176,0,0,Python,0.463768115942029,69,32
Sortable,SortableJS,https://github.com/SortableJS/Sortable,30670,3744,406,2013-12-19T10:10:13Z,2025-08-21T22:33:58Z,Reorderable drag-and-drop lists for modern browsers and touch devices. No jQuery or framework required.,4263,248,30,0,JavaScript,0.7396807925151349,1817,1344
awesome-sysadmin,awesome-foss,https://github.com/awesome-foss/awesome-sysadmin,30663,1793,632,2014-12-23T08:41:22Z,2025-08-21T21:28:26Z,A curated list of amazingly awesome open-source sysadmin resources.,3894,329,0,0,Unknown,0.8627450980392157,102,88
headscale,juanfont,https://github.com/juanfont/headscale,30630,1636,173,2020-06-21T09:21:05Z,2025-08-21T19:28:56Z,"An open source, self-hosted implementation of the Tailscale control server",1887,1053,124,0,Go,0.9139194139194139,1092,998
textual,Textualize,https://github.com/Textualize/textual,30595,956,173,2021-04-08T15:24:47Z,2025-08-21T23:10:26Z,The lean application framework for Python.  Build sophisticated user interfaces with a simple Python API. Run your apps in the terminal and a web browser.,1596,2177,185,0,Python,0.9185119574844995,2258,2074
comprehensive-rust,google,https://github.com/google/comprehensive-rust,30581,1834,150,2022-12-21T15:17:24Z,2025-08-21T22:25:16Z,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust.,974,2173,0,0,Rust,0.6811594202898551,345,235
spring-boot-examples,ityouknow,https://github.com/ityouknow/spring-boot-examples,30576,12349,1318,2016-11-05T05:32:33Z,2025-08-21T15:15:21Z,about learning Spring Boot via examples. Spring Boot 教程、技术栈示例代码，快速简单上手教程。 ,3211,7,0,0,Java,0.908256880733945,109,99
k3s,k3s-io,https://github.com/k3s-io/k3s,30566,2495,282,2018-05-31T01:37:46Z,2025-08-21T22:39:54Z,Lightweight Kubernetes,2639,4068,885,0,Go,0.9840126746363244,6943,6832
calculator,microsoft,https://github.com/microsoft/calculator,30554,5635,586,2019-01-28T17:55:49Z,2025-08-21T09:02:40Z,Windows Calculator: A simple yet powerful calculator that ships with Windows,2397,899,0,0,C++,0.6442048517520216,1113,717
server,nextcloud,https://github.com/nextcloud/server,30529,4402,544,2016-06-02T07:44:14Z,2025-08-21T21:27:17Z,"☁️ Nextcloud server, a safe home for all your data",3367,28163,349,0,PHP,0.8877672209026128,20208,17940
UTM,utmapp,https://github.com/utmapp/UTM,30523,1507,370,2019-04-12T16:09:24Z,2025-08-21T20:41:30Z,Virtual machines for iOS and macOS,2323,266,122,0,Swift,0.7416715371127995,3422,2538
influxdb,influxdata,https://github.com/influxdata/influxdb,30508,3634,722,2013-09-26T14:31:10Z,2025-08-21T18:45:03Z,"Scalable datastore for metrics, events, and real-time analytics",4347,10606,93,0,Rust,0.8530964611872146,14016,11957
symfony,symfony,https://github.com/symfony/symfony,30502,9674,1061,2010-01-04T14:21:21Z,2025-08-21T22:40:48Z,The Symfony PHP framework,5708,24288,555,0,PHP,0.973768484505981,21234,20677
jsPDF,parallax,https://github.com/parallax/jsPDF,30493,4728,479,2009-12-06T14:56:32Z,2025-08-21T19:51:19Z,Client-side JavaScript PDF generation for everyone.,5737,718,35,0,JavaScript,0.9550605705353654,2559,2444
diffusers,huggingface,https://github.com/huggingface/diffusers,30416,6246,220,2022-05-30T16:04:02Z,2025-08-21T18:52:53Z,"🤗 Diffusers: State-of-the-art diffusion models for image, video, and audio generation in PyTorch and FLAX.",1179,4997,86,0,Python,0.8872135102533173,4974,4413
Data-Science-For-Beginners,microsoft,https://github.com/microsoft/Data-Science-For-Beginners,30410,6379,531,2021-03-03T16:30:15Z,2025-08-21T21:10:53Z,"10 Weeks, 20 Lessons, Data Science for All!",1632,308,0,0,Jupyter Notebook,0.7983193277310925,119,95
CLIP,openai,https://github.com/openai/CLIP,30387,3724,328,2020-12-16T11:24:42Z,2025-08-21T19:12:06Z,"CLIP (Contrastive Language-Image Pretraining),  Predict the most relevant text snippet given an image",1709,28,0,0,Jupyter Notebook,0.4436781609195402,435,193
weekly,ascoders,https://github.com/ascoders/weekly,30370,3281,1678,2017-03-20T06:10:04Z,2025-08-21T16:20:47Z,前端精读周刊。帮你理解最前沿、实用的技术。,3076,136,193,0,JavaScript,0.9918032786885246,366,363
gkd,gkd-kit,https://github.com/gkd-kit/gkd,30365,1494,96,2023-07-04T03:59:15Z,2025-08-21T18:16:52Z,"基于无障碍，高级选择器，订阅规则的自定义屏幕点击 Android 应用 | An Android APP with custom screen tapping based on Accessibility, Advanced Selectors, and Subscription Rules",779,6,53,0,Kotlin,0.9803328290468987,661,648
webtorrent,webtorrent,https://github.com/webtorrent/webtorrent,30363,2778,669,2013-10-15T08:16:40Z,2025-08-21T18:59:37Z,⚡️ Streaming torrent client for the web,4328,963,228,0,JavaScript,0.9609140108238123,1663,1598
Trilium,TriliumNext,https://github.com/TriliumNext/Trilium,30361,2031,280,2017-05-23T00:30:20Z,2025-08-21T22:02:49Z,Build your personal knowledge base with Trilium Notes,3012,622,334,0,TypeScript,0.7631118881118881,4576,3492
rocksdb,facebook,https://github.com/facebook/rocksdb,30340,6587,990,2012-11-30T06:16:18Z,2025-08-21T23:03:50Z,"A library that provides an embeddable, persistent key-value store for fast storage.",4647,609,206,0,C++,0.7739283617146212,3406,2636
fabric.js,fabricjs,https://github.com/fabricjs/fabric.js,30334,3588,470,2010-06-09T22:24:38Z,2025-08-21T17:58:04Z,"Javascript Canvas Library, SVG-to-Canvas (& canvas-to-SVG) Parser",5552,2343,174,0,TypeScript,0.9315976714100905,6184,5761
medusa,medusajs,https://github.com/medusajs/medusa,30332,3603,185,2020-01-18T13:39:04Z,2025-08-21T21:05:31Z,The world's most flexible commerce platform.,2042,7464,128,0,TypeScript,0.969993876301286,3266,3168
layui,layui,https://github.com/layui/layui,30325,7421,938,2015-09-22T08:12:03Z,2025-08-21T09:57:11Z,一套遵循原生态开发模式的 Web UI 组件库，采用自身轻量级模块化规范，易上手，可以更简单快速地构建网页界面。,3621,590,158,0,JavaScript,0.9509157509157509,1365,1298
NeteaseCloudMusicApi,Binaryify,https://github.com/Binaryify/NeteaseCloudMusicApi,30321,15829,362,2016-06-22T11:58:03Z,2025-08-21T11:25:19Z,网易云音乐 Node.js API service,3347,292,0,0,Unknown,0.8900523560209425,1337,1190
lux,iawia002,https://github.com/iawia002/lux,30318,3201,387,2018-02-24T11:29:03Z,2025-08-21T19:53:38Z,👾 Fast and simple video download library and CLI tool written in Go,2735,300,86,0,Go,0.509915014164306,1059,540
umami,umami-software,https://github.com/umami-software/umami,30297,5425,124,2020-07-17T07:59:00Z,2025-08-21T22:34:15Z,"Umami is a modern, privacy-focused alternative to Google Analytics.",1861,799,99,0,TypeScript,0.960239651416122,1836,1763
exo,exo-explore,https://github.com/exo-explore/exo,30294,1955,253,2024-06-24T18:36:22Z,2025-08-21T22:06:18Z,Run your own AI cluster at home with everyday devices 📱💻 🖥️⌚,423,207,12,0,Python,0.2885375494071146,506,146
tqdm,tqdm,https://github.com/tqdm/tqdm,30292,1399,212,2015-06-03T13:13:14Z,2025-08-21T20:25:30Z,":zap: A Fast, Extensible Progress Bar for Python and CLI",3732,287,131,0,Python,0.5721247563352827,1026,587
docsify,docsifyjs,https://github.com/docsifyjs/docsify,30271,5819,267,2016-11-20T07:55:43Z,2025-08-21T22:06:08Z,🃏 A magical documentation site generator.,3196,731,15,0,JavaScript,0.9316239316239316,1287,1199
GPTs,linexjlin,https://github.com/linexjlin/GPTs,30267,4120,321,2023-11-11T03:24:16Z,2025-08-21T19:07:05Z,leaked prompts of GPTs,649,42,0,0,Unknown,0.75,28,21
alpine,alpinejs,https://github.com/alpinejs/alpine,30233,1312,220,2019-11-28T13:51:55Z,2025-08-21T22:05:52Z,"A rugged, minimal framework for composing JavaScript behavior in your markup. ",2093,657,137,0,HTML,1.0,612,612
HEAD,joshbuchea,https://github.com/joshbuchea/HEAD,30221,1938,685,2016-04-20T20:05:37Z,2025-08-21T15:33:18Z,A simple guide to HTML <head> elements,3410,86,0,0,Unknown,0.7849462365591398,93,73
numpy,numpy,https://github.com/numpy/numpy,30201,11238,598,2010-09-13T23:02:39Z,2025-08-21T21:27:05Z,The fundamental package for scientific computing with Python.,5456,13093,132,0,Python,0.8443752779012894,13494,11394
AI-Expert-Roadmap,AMAI-GmbH,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,30195,2534,965,2020-10-24T21:49:40Z,2025-08-21T17:58:14Z,Roadmap to becoming an Artificial Intelligence Expert in 2022,1762,13,0,0,JavaScript,0.696969696969697,66,46
roop,s0md3v,https://github.com/s0md3v/roop,30144,6847,273,2023-05-28T14:37:54Z,2025-08-21T22:39:53Z,one-click face swap,816,80,6,0,Python,0,0,0
dioxus,DioxusLabs,https://github.com/DioxusLabs/dioxus,30141,1261,156,2021-01-15T01:57:26Z,2025-08-21T22:35:09Z,"Fullstack app framework for web, desktop, and mobile.",1679,1768,25,0,Rust,0.7908782144590005,2061,1630
sequelize,sequelize,https://github.com/sequelize/sequelize,30130,4297,404,2010-07-22T07:11:11Z,2025-08-21T16:16:57Z,"Feature-rich ORM for modern Node.js and TypeScript, it supports PostgreSQL (with JSON and JSONB support), MySQL, MariaDB, SQLite, MS SQL Server, Snowflake, Oracle DB (v6), DB2 and DB2 for IBM i.",5509,4961,487,0,TypeScript,0.9143433955008652,10402,9511
stanford_alpaca,tatsu-lab,https://github.com/tatsu-lab/stanford_alpaca,30126,4043,342,2023-03-10T23:33:09Z,2025-08-21T19:10:07Z,"Code and documentation to train Stanford's Alpaca models, and generate the data.",894,5,0,0,Python,0.3656716417910448,268,98
CheatSheetSeries,OWASP,https://github.com/OWASP/CheatSheetSeries,30125,4213,568,2018-12-21T14:26:43Z,2025-08-21T23:02:54Z,The OWASP Cheat Sheet Series was created to provide a concise collection of high value information on specific application security topics.,2435,1076,0,0,Python,0.9206049149338374,529,487
OpenAPI-Specification,OAI,https://github.com/OAI/OpenAPI-Specification,30091,9131,850,2014-03-03T16:53:36Z,2025-08-21T22:02:52Z,The OpenAPI Specification Repository,4189,1584,12,0,Markdown,0.9408033826638478,2365,2225
sniffnet,GyulyVGC,https://github.com/GyulyVGC/sniffnet,30086,1020,115,2022-07-31T21:55:56Z,2025-08-21T21:17:06Z,Comfortably monitor your Internet traffic 🕵️‍♂️,1117,430,14,0,Rust,0.8535714285714285,280,239
uppy,transloadit,https://github.com/transloadit/uppy,30063,2077,321,2015-11-16T12:32:33Z,2025-08-21T18:50:18Z,The next open source file uploader for web browsers :dog: ,3566,3106,202,0,TypeScript,0.9362745098039216,2448,2292
hutool,chinabugotech,https://github.com/chinabugotech/hutool,30012,7658,608,2014-04-13T07:23:51Z,2025-08-21T22:28:57Z,🍬A set of tools that keep Java sweet.,4148,454,152,0,Java,0.9986608637428859,2987,2983
pytorch-lightning,Lightning-AI,https://github.com/Lightning-AI/pytorch-lightning,30010,3558,254,2019-03-31T00:45:57Z,2025-08-21T22:03:56Z,"Pretrain, finetune ANY AI model of ANY size on multiple GPUs, TPUs with zero code changes.",2335,9085,167,0,Python,0.8760643330179754,7399,6482
llm-app,pathwaycom,https://github.com/pathwaycom/llm-app,29933,853,57,2023-07-19T08:43:37Z,2025-08-21T20:19:01Z,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more.",764,47,0,0,Jupyter Notebook,0.7058823529411765,17,12
tinygrad,tinygrad,https://github.com/tinygrad/tinygrad,29911,3582,276,2020-10-18T16:23:12Z,2025-08-21T22:55:36Z,You like pytorch? You like micrograd? You love tinygrad! ❤️ ,1768,7940,13,0,Python,0.8647540983606558,976,844
particles.js,VincentGarreau,https://github.com/VincentGarreau/particles.js,29900,4850,560,2014-09-06T14:29:47Z,2025-08-21T09:07:59Z,A lightweight JavaScript library for creating particles,4002,21,6,0,JavaScript,0.25790754257907544,411,106
surrealdb,surrealdb,https://github.com/surrealdb/surrealdb,29893,1038,157,2021-12-09T15:03:29Z,2025-08-21T19:20:49Z,"A scalable, distributed, collaborative, document-graph database, for the realtime web",1351,2145,92,0,Rust,0.6816496756255792,2158,1471
drizzle-orm,drizzle-team,https://github.com/drizzle-team/drizzle-orm,29870,995,59,2021-06-24T09:03:05Z,2025-08-21T16:17:08Z,"Headless TypeScript ORM with a head. Runs on Node, Bun and Deno. Lives on the Edge and yes, it's a JavaScript ORM too 😅",1519,610,146,0,TypeScript,0.5414134953629677,3127,1693
leakcanary,square,https://github.com/square/leakcanary,29786,3980,976,2015-04-29T23:54:16Z,2025-08-21T18:54:34Z,A memory leak detection library for Android.,3766,921,43,0,Kotlin,0.9229828850855746,1636,1510
foundation-sites,foundation,https://github.com/foundation/foundation-sites,29765,5447,1227,2011-10-13T23:05:42Z,2025-08-21T19:44:56Z,The most advanced responsive front-end framework in the world. Quickly create prototypes and production code for sites that work on any kind of device.,5061,2958,79,0,HTML,0.9930791646430306,8236,8179
AdGuardHome,AdguardTeam,https://github.com/AdguardTeam/AdGuardHome,29756,2105,312,2016-07-06T10:31:47Z,2025-08-21T22:25:02Z,Network-wide ads & trackers blocking DNS server,3333,124,214,0,Go,0.8035745271559951,5763,4631
DevToys,DevToys-app,https://github.com/DevToys-app/DevToys,29741,1616,156,2021-09-29T01:40:41Z,2025-08-21T20:46:00Z,A Swiss Army knife for developers.,1422,497,38,0,C#,0.7052518756698821,933,658
restic,restic,https://github.com/restic/restic,29739,1630,237,2014-04-27T14:07:58Z,2025-08-21T22:30:20Z,"Fast, secure, efficient backup program",4134,2184,48,0,Go,0.849733570159858,2815,2392
awesome-macos-command-line,herrbischoff,https://github.com/herrbischoff/awesome-macos-command-line,29739,1438,753,2015-09-22T19:37:55Z,2025-08-21T16:36:02Z,Use your macOS terminal shell to do awesome things.,3621,104,0,0,Unknown,0,0,0
awesome-python-cn,jobbole,https://github.com/jobbole/awesome-python-cn,29734,7976,2076,2015-11-03T09:50:50Z,2025-08-21T13:36:56Z,Python资源大全中文版，包括：Web框架、网络爬虫、模板引擎、数据库、数据可视化、图片处理等，由「开源前哨」和「Python开发者」微信公号团队维护更新。,3579,51,0,0,Makefile,0.5806451612903226,31,18
vue-cli,vuejs,https://github.com/vuejs/vue-cli,29711,6308,628,2015-12-26T23:11:20Z,2025-08-21T12:30:01Z,🛠️ webpack-based tooling for Vue.js Development,3526,1259,178,0,JavaScript,0.8300891395306531,5497,4563
cheerio,cheeriojs,https://github.com/cheeriojs/cheerio,29699,1668,357,2011-10-09T04:23:20Z,2025-08-21T16:49:00Z,"The fast, flexible, and elegant library for parsing and manipulating HTML and XML.",5065,2840,61,0,TypeScript,0.9827868852459016,1220,1199
